file,class,method,variable,usage
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\RequestManager.java,me.storm.ninegag.data.RequestManager,"addRequest/2[me.storm.ninegag.data.Request<?>,java.lang.Object]",tag,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\RequestManager.java,me.storm.ninegag.data.RequestManager,cancelAll/1[java.lang.Object],tag,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\ListViewUtils.java,me.storm.ninegag.util.ListViewUtils,smoothScrollListViewToTop/1[me.storm.ninegag.util.AbsListView],listView,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\ListViewUtils.java,me.storm.ninegag.util.ListViewUtils,"smoothScrollListView/2[me.storm.ninegag.util.AbsListView,int]",listView,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\ListViewUtils.java,me.storm.ninegag.util.ListViewUtils,"smoothScrollListView/2[me.storm.ninegag.util.AbsListView,int]",position,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel$Anonymous1,handleMessage/1[me.storm.ninegag.view.Message],msg,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic,start/1[me.storm.ninegag.view.titanic.TitanicTextView],textView,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic,start/1[me.storm.ninegag.view.titanic.TitanicTextView],animate,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic,setAnimatorListener/1[Animator.AnimatorListener],animatorListener,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateLoader/2[int,me.storm.ninegag.ui.fragment.Bundle]",args,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateLoader/2[int,me.storm.ninegag.ui.fragment.Bundle]",id,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,onCreate/1[me.storm.ninegag.ui.fragment.Bundle],savedInstanceState,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateView/3[me.storm.ninegag.ui.fragment.LayoutInflater,me.storm.ninegag.ui.fragment.ViewGroup,me.storm.ninegag.ui.fragment.Bundle]",container,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateView/3[me.storm.ninegag.ui.fragment.LayoutInflater,me.storm.ninegag.ui.fragment.ViewGroup,me.storm.ninegag.ui.fragment.Bundle]",contentView,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateView/3[me.storm.ninegag.ui.fragment.LayoutInflater,me.storm.ninegag.ui.fragment.ViewGroup,me.storm.ninegag.ui.fragment.Bundle]",savedInstanceState,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateView/3[me.storm.ninegag.ui.fragment.LayoutInflater,me.storm.ninegag.ui.fragment.ViewGroup,me.storm.ninegag.ui.fragment.Bundle]",header,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateView/3[me.storm.ninegag.ui.fragment.LayoutInflater,me.storm.ninegag.ui.fragment.ViewGroup,me.storm.ninegag.ui.fragment.Bundle]",animationAdapter,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateView/3[me.storm.ninegag.ui.fragment.LayoutInflater,me.storm.ninegag.ui.fragment.ViewGroup,me.storm.ninegag.ui.fragment.Bundle]",inflater,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,responseListener/0,isRefreshFromTop,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,newInstance/1[me.storm.ninegag.model.Category],fragment,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,newInstance/1[me.storm.ninegag.model.Category],category,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,newInstance/1[me.storm.ninegag.model.Category],bundle,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,loadData/1[java.lang.String],next,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,parseArgument/0,bundle,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,setRefreshing/1[boolean],refreshing,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,initActionBar/0,actionBarContainer,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateOptionsMenu/2[me.storm.ninegag.ui.fragment.Menu,me.storm.ninegag.ui.fragment.MenuInflater]",menu,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onCreateOptionsMenu/2[me.storm.ninegag.ui.fragment.Menu,me.storm.ninegag.ui.fragment.MenuInflater]",inflater,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onLoadFinished/2[me.storm.ninegag.ui.fragment.Loader<me.storm.ninegag.ui.fragment.Cursor>,me.storm.ninegag.ui.fragment.Cursor]",data,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,"onLoadFinished/2[me.storm.ninegag.ui.fragment.Loader<me.storm.ninegag.ui.fragment.Cursor>,me.storm.ninegag.ui.fragment.Cursor]",loader,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment,onLoaderReset/1[me.storm.ninegag.ui.fragment.Loader<me.storm.ninegag.ui.fragment.Cursor>],loader,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous4,onResponse/1[Feed.FeedRequestData],response,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous6,onErrorResponse/1[me.storm.ninegag.ui.fragment.VolleyError],error,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\database\Column.java,me.storm.ninegag.util.database.Column,"Column/3[java.lang.String,me.storm.ninegag.util.database.Column.Constraint,me.storm.ninegag.util.database.Column.DataType]",dataType,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\database\Column.java,me.storm.ninegag.util.database.Column,"Column/3[java.lang.String,me.storm.ninegag.util.database.Column.Constraint,me.storm.ninegag.util.database.Column.DataType]",constraint,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\database\Column.java,me.storm.ninegag.util.database.Column,"Column/3[java.lang.String,me.storm.ninegag.util.database.Column.Constraint,me.storm.ninegag.util.database.Column.DataType]",columnName,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\DensityUtils.java,me.storm.ninegag.util.DensityUtils,"dip2px/2[me.storm.ninegag.util.Context,float]",dpValue,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\DensityUtils.java,me.storm.ninegag.util.DensityUtils,"dip2px/2[me.storm.ninegag.util.Context,float]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\DensityUtils.java,me.storm.ninegag.util.DensityUtils,"dip2px/2[me.storm.ninegag.util.Context,float]",scale,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\DensityUtils.java,me.storm.ninegag.util.DensityUtils,"px2dip/2[me.storm.ninegag.util.Context,float]",pxValue,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\DensityUtils.java,me.storm.ninegag.util.DensityUtils,"px2dip/2[me.storm.ninegag.util.Context,float]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\DensityUtils.java,me.storm.ninegag.util.DensityUtils,"px2dip/2[me.storm.ninegag.util.Context,float]",scale,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous3,onClick/1[me.storm.ninegag.ui.fragment.View],v,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous2,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",parent,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous2,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",view,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous2,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",imageUrl,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous2,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",position,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous2,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",id,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous2,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",intent,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,getType/1[me.storm.ninegag.dao.Uri],uri,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"delete/3[me.storm.ninegag.dao.Uri,java.lang.String,java.lang.String[]]",selection,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"delete/3[me.storm.ninegag.dao.Uri,java.lang.String,java.lang.String[]]",selectionArgs,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"delete/3[me.storm.ninegag.dao.Uri,java.lang.String,java.lang.String[]]",count,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"delete/3[me.storm.ninegag.dao.Uri,java.lang.String,java.lang.String[]]",uri,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"delete/3[me.storm.ninegag.dao.Uri,java.lang.String,java.lang.String[]]",db,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"delete/3[me.storm.ninegag.dao.Uri,java.lang.String,java.lang.String[]]",table,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",cursor,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",selection,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",selectionArgs,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",sortOrder,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",projection,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",uri,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",queryBuilder,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",table,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"query/5[me.storm.ninegag.dao.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String]",db,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,matchTable/1[me.storm.ninegag.dao.Uri],uri,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,matchTable/1[me.storm.ninegag.dao.Uri],table,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"insert/2[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues]",e,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"insert/2[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues]",values,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"insert/2[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues]",uri,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"insert/2[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues]",table,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"insert/2[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues]",db,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"insert/2[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues]",rowId,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"insert/2[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues]",returnUri,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"update/4[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues,java.lang.String,java.lang.String[]]",selection,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"update/4[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues,java.lang.String,java.lang.String[]]",selectionArgs,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"update/4[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues,java.lang.String,java.lang.String[]]",values,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"update/4[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues,java.lang.String,java.lang.String[]]",count,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"update/4[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues,java.lang.String,java.lang.String[]]",uri,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"update/4[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues,java.lang.String,java.lang.String[]]",db,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\dao\DataProvider.java,me.storm.ninegag.dao.DataProvider,"update/4[me.storm.ninegag.dao.Uri,me.storm.ninegag.dao.ContentValues,java.lang.String,java.lang.String[]]",table,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\BaseFragment.java,me.storm.ninegag.ui.fragment.BaseFragment$Anonymous1,onErrorResponse/1[me.storm.ninegag.ui.fragment.VolleyError],error,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",rs,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",ginsum,10
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",stack,6
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",rbs,8
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",stackpointer,10
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",hm,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",bsum,10
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",sentBitmap,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\Blur.java,me.storm.ninegag.util.Blur,"fastblur/3[me.storm.ninegag.util.Context,me.storm.ninegag.util.Bitmap,int]",output,2
